target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,244,1,0.648344,0.351656,1,pctCh,-1.0
close,245,1,0.67299,0.32701,1,pctCh,-1.0
close,246,0,0.642958,0.357042,1,pctCh,-1.0
close,247,0,0.656637,0.343363,1,pctCh,-1.0
close,248,1,0.625993,0.374007,1,pctCh,-1.0
close,249,1,0.628948,0.371052,1,pctCh,-1.0
close,250,0,0.715384,0.284616,1,pctCh,-1.0
close,251,0,0.677134,0.322866,1,pctCh,-1.0
close,252,0,0.641382,0.358618,1,pctCh,-1.0
close,253,1,0.624903,0.375097,1,pctCh,-1.0
close,254,0,0.630829,0.369171,1,pctCh,-1.0
close,255,1,0.667636,0.332364,1,pctCh,-1.0
close,256,0,0.69507,0.30493,1,pctCh,-1.0
close,257,0,0.652738,0.347262,1,pctCh,-1.0
close,258,0,0.671104,0.328896,1,pctCh,-1.0
close,259,0,0.683072,0.316928,1,pctCh,-1.0
close,260,1,0.619085,0.380915,1,pctCh,-1.0
close,261,1,0.631274,0.368726,1,pctCh,-1.0
close,262,0,0.689071,0.310929,1,pctCh,-1.0
close,263,1,0.674626,0.325374,1,pctCh,-1.0
close,264,1,0.684113,0.315887,1,pctCh,-1.0
close,265,1,0.616558,0.383442,1,pctCh,-1.0
close,266,0,0.634204,0.365796,1,pctCh,-1.0
close,267,0,0.671716,0.328284,1,pctCh,-1.0
close,268,1,0.648037,0.351963,1,pctCh,-1.0
close,269,0,0.64395,0.35605,1,pctCh,-1.0
close,270,1,0.609626,0.390374,1,pctCh,-1.0
close,271,1,0.686211,0.313789,1,pctCh,-1.0
close,272,0,0.673775,0.326225,1,pctCh,-1.0
close,273,0,0.669786,0.330214,1,pctCh,-1.0
close,274,1,0.657495,0.342505,1,pctCh,-1.0
close,275,1,0.629309,0.370691,1,pctCh,-1.0
close,276,0,0.680198,0.319802,1,pctCh,-1.0
close,277,0,0.666776,0.333224,1,pctCh,-1.0
close,278,0,0.655646,0.344354,1,pctCh,-1.0
close,279,1,0.637607,0.362393,1,pctCh,-1.0
close,280,1,0.649642,0.350358,1,pctCh,-1.0
close,281,0,0.676087,0.323913,1,pctCh,-1.0
close,282,1,0.623203,0.376797,1,pctCh,-1.0
close,283,1,0.625768,0.374232,1,pctCh,-1.0
close,284,1,0.663306,0.336694,1,pctCh,-1.0
close,285,0,0.736045,0.263955,1,pctCh,-1.0
close,286,0,0.68661,0.31339,1,pctCh,-1.0
close,287,0,0.66035,0.33965,1,pctCh,-1.0
close,288,1,0.633875,0.366125,1,pctCh,-1.0
close,289,0,0.648876,0.351124,1,pctCh,-1.0
