target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,442,0,0.697851,0.302149,1,ALL,-1.0
close,443,0,0.689306,0.310694,1,ALL,-1.0
close,444,0,0.687499,0.312501,1,ALL,-1.0
close,445,1,0.646984,0.353016,1,ALL,-1.0
close,446,0,0.692631,0.307369,1,ALL,-1.0
close,447,0,0.672433,0.327567,1,ALL,-1.0
close,448,0,0.680523,0.319477,1,ALL,-1.0
close,449,0,0.648421,0.351579,1,ALL,-1.0
close,450,0,0.701989,0.298011,1,ALL,-1.0
close,451,0,0.699713,0.300287,1,ALL,-1.0
close,452,0,0.694496,0.305504,1,ALL,-1.0
close,453,0,0.649174,0.350826,1,ALL,-1.0
close,454,1,0.642328,0.357672,1,ALL,-1.0
close,455,0,0.702577,0.297423,1,ALL,-1.0
close,456,0,0.680232,0.319768,1,ALL,-1.0
close,457,0,0.677284,0.322716,1,ALL,-1.0
close,458,1,0.641284,0.358716,1,ALL,-1.0
close,459,0,0.684255,0.315745,1,ALL,-1.0
close,460,0,0.663873,0.336127,1,ALL,-1.0
close,461,1,0.645344,0.354656,1,ALL,-1.0
close,462,0,0.649354,0.350646,1,ALL,-1.0
close,463,0,0.706691,0.293309,1,ALL,-1.0
close,464,0,0.685469,0.314531,1,ALL,-1.0
close,465,0,0.681726,0.318274,1,ALL,-1.0
close,466,0,0.662604,0.337396,1,ALL,-1.0
close,467,1,0.634123,0.365877,1,ALL,-1.0
close,468,0,0.709003,0.290997,1,ALL,-1.0
close,469,0,0.683757,0.316243,1,ALL,-1.0
close,470,1,0.638211,0.361789,1,ALL,-1.0
close,471,1,0.628553,0.371447,1,ALL,-1.0
close,472,0,0.697146,0.302854,1,ALL,-1.0
close,473,1,0.661757,0.338243,1,ALL,-1.0
close,474,0,0.667407,0.332593,1,ALL,-1.0
close,475,0,0.686956,0.313044,1,ALL,-1.0
close,476,0,0.694726,0.305274,1,ALL,-1.0
close,477,1,0.626813,0.373187,1,ALL,-1.0
close,478,0,0.685808,0.314192,1,ALL,-1.0
close,479,1,0.652873,0.347127,1,ALL,-1.0
